time,0.3_0.7,0.8_0.7,0.1_0.9,1.0_0.2,0.6_0.5,0.6_0.3,0.3_1.0,0.4_0.6,0.1_0.3,0.2_0.9,0.1_0.8,0.7_1.0,0.7_0.1,0.8_0.9,0.8_0.1,0.4_0.3,0.2_0.1,0.4_0.1,0.3_0.2,0.7_0.6,0.3_0.4,0.3_0.5,0.3_0.1,1.0_0.9,0.2_0.6,0.4_0.8,1.0_0.4,0.1_1.0,0.9_0.1,0.7_0.7,0.5_0.6,1.0_0.5,0.5_0.8,1.0_0.1,0.2_0.7,0.2_0.2,1.0_0.6,0.8_0.3,0.9_0.9,0.8_0.2,0.6_0.1,0.4_0.2,0.3_0.8,0.9_0.8,0.7_0.3,0.9_0.2,0.6_0.8,0.9_0.5,0.1_0.4,0.5_1.0,0.6_1.0,0.1_0.2,0.2_1.0,0.9_0.7,0.8_0.6,1.0_1.0,0.7_0.4,0.1_0.5,0.5_0.4,0.9_0.3,0.1_0.7,0.2_0.8,1.0_0.8,0.4_0.9,0.4_0.7,0.6_0.6,0.9_0.4,0.7_0.9,0.3_0.9,0.5_0.2,0.8_0.5,0.7_0.8,0.6_0.2,0.4_0.5,0.9_1.0,0.1_0.6,0.4_0.4,0.7_0.5,0.2_0.4,0.6_0.7,0.3_0.6,0.5_0.9,0.1_0.1,0.5_0.3,0.8_0.8,0.2_0.3,1.0_0.3,0.5_0.7,0.7_0.2,0.5_0.1,1.0_0.7,0.9_0.6,0.8_1.0,0.2_0.5,0.4_1.0,0.5_0.5,0.3_0.3,0.6_0.4,0.6_0.9,0.8_0.4
11:15:00,197415.7,227255.5,37932.1,493212.4,329710.4,474483.3,-15678.0,243030.8,414553.1,53257.9,81934.1,-65153.8,601065.8,26319.9,606978.6,445493.9,547068.5,537335.1,497701.4,240202.7,384011.3,279493.4,570605.3,71152.2,210017.1,108788.7,383079.1,-36808.1,611403.0,181396.2,254956.5,381416.8,94773.9,631368.8,147375.7,498556.5,283384.7,410849.2,145189.6,501187.2,595442.7,494358.8,115058.4,219383.2,403639.7,499152.8,156514.9,350175.5,350436.8,21478.4,44578.8,460078.4,-32969.0,200482.0,249813.6,35759.9,338726.9,309973.8,405562.4,439355.5,187505.6,115049.4,169890.3,78343.6,156974.6,245674.2,384393.6,103960.9,29029.3,480744.8,341568.8,154499.3,504447.0,317190.6,3530.6,181209.4,350474.7,336846.3,355483.4,222320.5,227335.1,95470.7,529571.1,459827.3,156808.8,412982.6,451854.2,164718.7,485757.5,599272.5,243655.1,275815.2,70307.3,305872.8,-71193.2,290831.9,465731.4,351138.9,103028.3,324035.3
11:30:00,152770.4,225326.5,23078.9,493763.4,288393.0,416505.8,-44282.8,219004.7,365171.5,40271.0,64781.3,-78815.1,547113.5,49168.6,581749.8,401505.0,538375.7,515515.6,424472.1,239904.2,355612.1,254495.9,539889.0,53451.6,182051.5,85933.3,356024.0,-40709.6,587726.1,179450.2,206224.7,339987.8,43355.9,559128.8,131463.9,463114.0,246869.8,446892.5,101480.1,503776.0,523599.4,429658.1,58412.1,171069.2,420986.9,506770.2,108265.4,349031.0,284136.6,-18417.4,-5556.4,403717.8,-42963.7,202519.0,264373.2,28186.1,355210.6,257366.4,347921.7,461554.3,139590.6,86607.9,116181.9,32704.4,151633.3,212504.8,369113.0,79217.8,13636.9,428868.8,362908.3,151234.6,474033.5,298403.7,-1489.3,129642.6,336475.9,343126.0,294806.9,168714.9,182360.0,36402.0,483775.5,394167.4,139807.4,366829.7,438690.6,108834.0,501080.6,507695.4,208306.1,289943.8,43615.8,256884.6,-57502.8,242384.4,396186.7,322678.0,53045.9,362060.8
11:45:00,176386.7,201794.3,27693.9,503373.0,281704.1,395396.1,-89842.1,226128.8,363935.9,49820.8,61913.1,-41038.4,562017.2,-4798.6,553936.4,405721.5,522233.1,525790.7,425046.0,245636.6,372096.2,273886.5,514606.9,36050.7,190540.0,91792.5,341938.9,-38821.0,555211.4,182949.2,229222.8,293486.1,82528.6,545041.2,138366.6,473633.0,218549.0,397623.4,69449.7,496008.5,542237.5,481825.9,58666.5,130133.0,393791.0,447609.2,116017.0,278431.1,282698.7,16644.5,18618.1,400306.6,-48006.9,147502.1,242022.1,-5776.6,336643.6,272571.5,366254.0,370026.9,140496.3,85120.6,97162.7,40705.6,178296.7,228807.6,330467.9,77795.6,14351.9,428707.6,301775.1,151305.0,465484.5,284496.7,-5586.3,149299.3,335471.0,326675.8,304539.7,198994.8,202706.5,71880.6,487166.1,394784.0,105329.9,375034.8,394289.9,146993.5,484747.8,531692.0,195982.4,236209.5,3057.9,266830.2,-57787.0,294220.0,406065.8,312996.9,107327.5,323284.9
12:00:00,196930.9,186158.5,52659.3,465039.3,304766.7,444118.7,-11341.5,236922.0,417525.2,50619.6,104609.8,-74714.1,560276.9,-20201.9,535259.1,452763.1,520126.8,521271.3,473095.4,245241.1,396413.2,284487.6,553748.9,7276.6,205222.4,106567.3,349587.7,-21125.1,538292.7,145982.3,241357.3,316837.7,96074.6,546368.2,155938.4,477042.0,215990.4,407819.1,89696.4,495648.7,550657.1,480379.3,118630.6,128765.8,369490.6,479790.9,92073.3,304737.6,348511.5,8235.0,19403.7,455387.7,-47382.5,158859.1,205537.8,-39277.4,347371.3,321392.2,400030.2,365080.6,184339.4,90158.4,53958.7,86092.9,156917.8,243101.4,363217.9,86745.4,48267.6,472428.5,288614.1,139739.1,492818.2,284994.4,-30115.9,176273.7,378779.1,323243.2,348720.2,203904.9,212040.0,64422.9,523805.7,469256.5,129313.4,393117.0,387541.8,178353.2,481100.4,548832.7,176035.9,195996.4,32852.2,282256.1,-59068.0,303879.9,446393.1,363824.5,57286.0,297627.6
12:15:00,189521.2,281682.0,66998.6,530773.4,366524.6,492475.6,19885.7,275714.0,426930.1,47288.1,120110.3,-29070.0,564921.3,76828.5,600235.0,448164.6,556169.3,549047.3,475056.9,305624.5,404773.4,286465.2,581807.5,87122.8,201441.3,98193.7,425599.1,-25957.1,600749.3,224168.4,278636.8,387440.2,112199.5,570600.9,151344.8,489986.2,283075.9,487806.2,117591.5,550540.5,580851.5,483726.3,100376.3,198404.2,425852.2,529651.6,184285.7,391131.4,347362.5,11316.2,66732.1,460993.5,-44675.2,269986.0,313711.9,53067.6,414394.6,324832.5,437202.9,464252.1,196711.5,110078.8,153959.5,85146.1,181220.8,322063.7,420603.9,105921.1,53415.0,484749.2,404381.5,175590.5,544752.3,335176.5,35276.8,189823.0,399145.5,398062.2,324346.8,255419.1,218893.4,116814.7,539489.9,479124.7,218638.0,389282.4,443995.8,202754.5,530727.1,585052.8,250119.6,345020.6,83879.1,291641.7,-57384.9,353658.3,440969.5,380966.0,98912.9,354354.1
12:30:00,184230.1,301304.8,48565.3,634471.8,347896.5,454919.4,-23788.7,275679.2,380626.4,73140.8,96832.4,37899.6,595990.9,139558.7,668743.4,432965.8,556786.7,585533.8,468764.7,305739.7,391506.7,280081.4,577621.4,181442.6,210486.9,111964.7,486419.0,-20143.1,664549.6,224918.6,274334.3,436935.0,121514.3,658885.3,150473.7,493997.7,323905.5,527639.4,181384.7,587563.0,588208.2,494210.6,88326.3,262421.9,444891.1,584195.3,151671.1,454341.8,305762.9,50707.4,63089.5,421539.1,4146.5,270427.5,367978.2,151582.2,385401.3,287830.5,395242.7,519772.5,171858.8,122796.2,211846.9,72728.7,215511.0,286899.9,485544.8,99471.1,80412.1,469462.1,412930.8,198581.1,528488.7,350553.3,134621.7,165303.6,377912.9,398246.6,311455.3,223988.1,246540.2,115238.7,511854.1,447495.6,249160.5,404777.0,551132.8,169164.1,555256.9,607835.6,295222.1,373894.6,103487.5,284863.9,-8346.7,367154.0,439066.9,339223.5,136893.0,432177.1
12:45:00,193650.3,279670.0,62283.7,604837.9,324759.4,450277.6,12843.1,275710.5,373253.5,100994.7,91385.8,20938.0,628938.3,113567.6,624223.7,442570.6,531811.8,547943.2,466729.3,297476.7,371704.1,299300.9,521532.4,158815.9,227355.3,147107.8,444837.3,-5842.7,618665.6,218363.0,260186.7,431659.9,129237.2,649514.0,167328.2,477390.2,354557.7,488362.6,158548.3,549407.3,593758.2,512232.1,97005.4,217304.1,463628.4,554730.9,146508.8,419071.9,314604.5,62177.8,67891.1,407298.2,7542.1,245790.1,327896.1,120317.5,409348.1,273297.2,395529.3,482740.3,155979.5,122788.2,178853.8,109149.9,215836.0,275870.1,433046.2,160623.2,71892.5,475859.6,394736.9,197301.0,522761.3,360857.5,62916.3,171095.6,387710.3,391461.3,335718.7,228503.5,233523.7,104403.3,505423.4,445463.8,225672.3,397247.6,504891.0,207860.1,542750.9,556499.0,276059.3,301775.2,86011.3,307439.3,23319.9,331909.4,424888.9,388435.0,137469.1,427685.1
13:00:00,221489.3,246996.7,106256.8,561341.6,326771.9,492336.3,31357.1,248864.1,428376.6,124352.3,145662.3,9655.5,603928.1,79046.9,592388.8,422916.4,568585.0,532381.9,480262.6,274281.0,410147.5,305839.8,581054.2,102721.8,254226.1,134254.3,431980.3,20065.5,588892.5,238841.0,266793.5,329329.4,150731.6,588763.0,215277.8,501452.1,287548.1,449213.8,126440.3,510940.1,595457.6,487228.0,136711.1,184301.7,459142.6,480914.0,174699.8,324677.6,374722.7,59566.6,78281.6,461319.7,41477.0,226047.8,256678.9,87473.8,400739.5,328528.5,402454.6,432708.0,224428.8,172788.1,168330.3,128501.0,188599.8,315018.5,366465.9,178227.2,109389.5,463257.4,322594.8,167865.5,531385.6,318228.3,8256.0,207636.1,404028.2,370804.6,377733.4,278509.2,265089.5,125355.5,543758.8,481628.2,164555.1,430531.1,434622.0,209579.5,506119.5,548556.7,244106.7,282647.7,63599.4,330769.2,9411.2,342005.3,445112.2,408888.7,132153.6,351697.3
13:15:00,219763.2,167940.3,102042.1,440600.1,295223.0,434410.1,11717.4,254058.1,424264.0,100205.1,159757.6,-64343.3,505329.2,-1711.1,485246.9,426143.1,579144.7,553651.1,465908.1,200953.5,418665.9,309815.5,578332.0,-11004.3,245465.9,89945.6,280127.5,30865.8,477948.6,141851.7,262197.4,224084.1,88769.0,464144.2,207995.5,518081.6,166167.3,362408.7,25469.3,411230.8,539496.0,487076.5,124812.0,127127.9,398059.5,407480.5,118115.6,272801.9,350219.6,16813.3,29894.2,463003.1,38139.4,136838.9,191989.8,-17881.6,288016.9,339662.1,374264.7,349063.2,226302.4,173115.8,13394.8,104505.6,184730.9,243082.5,291309.4,26582.4,83244.1,453665.6,268578.7,111969.6,496581.2,324238.8,-29599.4,228602.2,391998.4,322830.7,348163.7,212297.7,255372.6,104089.8,559687.6,436916.7,74392.0,418116.8,329993.0,163289.8,439856.1,543341.4,130166.0,207086.5,2982.3,321605.0,-30293.2,343991.4,458141.1,346586.5,86794.1,306769.3
13:30:00,213868.0,135798.7,136776.5,371662.3,245975.9,366081.4,5156.9,298383.9,447374.6,118492.2,158196.8,-54355.5,479103.7,-25848.9,462348.1,442395.5,586895.1,551102.9,488188.0,187738.5,405648.5,303787.9,555948.6,-37172.0,276938.8,140277.8,266121.6,68352.7,456390.7,126963.9,246348.9,211012.8,70414.2,442465.6,216990.9,536611.4,167839.2,293450.4,-2565.0,377149.3,509654.1,521849.5,131589.6,83322.4,338680.0,359036.5,84312.0,238732.5,392164.7,16506.8,-25162.1,487886.5,28607.0,91678.4,180063.3,-19046.7,254916.6,353916.9,375885.3,312734.6,249389.6,168993.7,14978.7,116234.9,212555.8,208394.5,282081.0,43882.9,87929.9,420589.5,236186.8,113144.1,399936.1,359840.3,-55941.1,236206.0,397771.3,270270.4,381447.9,178342.5,254696.5,78869.4,579597.8,409227.9,88344.3,438497.6,278340.1,163589.9,403900.7,534134.9,113437.0,151517.2,-20612.9,352884.7,-6704.1,275766.6,468235.2,282502.9,44632.1,256584.9
13:45:00,177913.0,111032.0,119449.1,329319.3,229295.6,366781.2,-16721.6,230138.8,444789.5,64101.5,149491.9,-74572.6,465237.9,-56335.2,455986.2,397170.3,513524.5,458928.2,441811.3,183991.5,365114.9,282310.4,503267.0,-95178.7,228344.5,101622.6,234589.5,47867.1,423176.3,127197.7,201263.8,138388.6,57060.9,409325.7,188978.1,472636.1,118387.2,297608.9,-31333.0,388451.7,484160.0,449732.6,73657.0,42791.6,367572.5,316293.4,88803.2,186122.4,383267.7,-8857.5,-29224.7,493972.2,-9560.0,39902.8,186893.6,-110997.4,287067.5,343241.6,334497.7,287328.8,229965.5,119353.4,-24963.9,56470.8,159468.3,208658.0,237102.3,69163.6,55636.7,424349.1,191594.8,80760.4,399445.3,294503.6,-135015.5,234800.8,345240.1,264091.6,338551.6,149863.3,207157.2,30796.3,544931.1,397961.0,39572.0,405827.4,225222.0,154892.9,383119.8,483554.7,51973.9,133358.7,-35588.4,300083.6,-25359.1,230346.2,422089.3,292816.8,8685.9,228281.7
14:00:00,186276.8,111194.2,134667.6,294833.9,231412.5,344340.6,2577.4,161946.4,417116.9,91195.9,163453.3,-96942.3,429038.9,-45195.4,394757.2,363803.6,482814.1,444201.7,406038.5,178611.7,364480.9,250864.3,483721.9,-117242.3,211531.4,47224.4,181056.1,71573.3,375002.6,84674.3,202419.0,120995.3,40064.2,365782.1,174912.0,464818.7,112743.4,263074.9,-20063.0,344495.7,445151.9,393987.1,103573.1,70118.2,332969.5,304756.5,72545.9,175958.5,344762.4,-33910.1,-41368.1,444959.1,27324.8,39806.0,173648.2,-94416.7,249728.5,326790.2,302372.2,275580.1,222272.6,115792.5,-38339.4,32220.2,107744.5,147417.0,213898.8,27302.0,65225.1,411999.2,175355.5,63402.3,391277.1,217527.8,-107283.2,214668.2,297349.7,218735.2,316984.7,111308.9,175103.1,37435.8,526709.4,358757.9,35913.3,375607.6,209007.7,121082.8,378402.0,436817.5,56405.7,132149.5,-66995.3,295504.0,-53255.3,238128.3,392243.5,282623.7,2694.5,227312.8
14:15:00,191575.0,74358.3,135526.3,311125.4,219499.1,334883.4,10578.7,212381.7,426317.5,98833.4,165322.2,-109907.3,401542.3,-47115.9,363830.5,391021.6,526509.6,473361.2,439583.4,137900.1,361412.7,271890.8,494816.7,-109163.9,227897.1,78142.3,187048.5,60498.6,384512.7,77033.9,201000.0,144322.7,47872.9,358230.3,187836.3,489942.6,102104.2,255321.2,-28586.2,332147.5,433781.3,456350.3,113229.5,17831.4,316152.2,317079.3,54161.3,178542.9,386233.2,-11763.3,-39783.0,467013.8,38254.5,45245.9,99154.7,-112205.3,223117.9,347887.5,283665.0,264068.3,221196.3,138007.8,-31788.1,82064.6,159862.6,172648.5,218646.1,-10456.7,49338.1,379466.9,150809.2,40340.9,374637.7,284049.8,-111685.5,245655.2,336708.2,203681.0,346846.3,126377.8,207056.5,40627.7,556909.9,353777.4,-2421.8,397515.9,234591.0,141449.4,368252.4,440363.2,19456.5,112518.7,-88606.3,302597.5,-10126.3,223187.9,429920.5,262542.6,-680.5,190346.6
14:30:00,227986.7,78898.6,169124.0,321837.1,230931.7,353933.1,47890.6,268639.2,469231.9,136602.6,206018.9,-81277.3,445333.8,-56437.0,410764.0,424575.8,564847.5,537222.7,491180.6,170006.0,411477.7,325161.2,552585.9,-66111.2,267689.7,136625.2,223573.0,97843.8,388963.9,119543.9,246727.8,167957.7,99345.6,390022.7,232233.1,513747.3,120080.6,270956.5,-15670.8,316273.1,460013.7,503328.8,151357.1,38163.6,323486.3,313215.7,87376.1,172303.6,416800.4,4181.4,-12800.3,507483.5,46129.0,55247.8,124485.3,-96213.4,251398.5,382417.5,340827.1,267222.5,291821.9,175149.2,3685.8,110660.7,206341.5,217061.9,215246.6,39913.3,98068.3,430485.0,172496.5,85475.5,372554.0,338647.8,-118184.1,270140.3,393415.2,246970.7,386219.4,155980.8,249926.0,62424.9,596245.6,388496.5,22981.9,443036.4,244590.3,140944.3,374282.1,508104.6,56579.6,126192.3,-58017.4,345842.9,19525.2,259074.7,464422.9,268874.1,35199.7,206338.8
14:45:00,202557.6,98633.2,171775.5,276962.0,200941.9,330562.1,30540.6,213333.2,451662.5,115354.2,206445.2,-36845.0,430921.1,-53452.2,402850.0,354329.4,506281.4,444590.5,440385.6,186853.8,368532.6,293519.3,499314.3,-94035.0,243836.9,90030.9,196182.8,86675.0,360793.0,121803.4,195159.4,142403.0,53189.8,332167.6,190422.1,476920.1,117231.0,287235.8,-22139.7,335331.2,437352.9,412622.0,119056.7,35960.2,334822.7,290449.3,84144.1,163594.8,388276.9,-6766.7,-19217.9,484697.0,32700.3,40702.7,141668.4,-114793.4,257642.8,360544.4,288532.1,283119.4,267090.3,152264.3,-2549.1,59142.5,151172.3,177050.5,203630.9,58410.9,79955.7,407107.3,199847.6,89690.6,370817.1,282853.0,-114793.4,282092.5,309647.6,229693.1,341376.0,131092.8,231968.0,50521.1,560516.6,339464.8,61626.7,398209.1,209816.8,124044.0,358827.0,432564.5,46213.3,120731.8,-30929.8,317444.8,-12731.9,216088.3,428337.0,257101.7,37496.0,233080.6
15:00:00,194344.1,91376.0,124473.9,253771.6,180221.7,297440.0,9640.1,168132.7,402294.2,95458.9,173727.6,-67778.9,384946.8,-56082.0,366918.5,323957.8,468173.6,414200.3,397419.7,117134.3,330982.6,267955.0,458786.5,-114073.7,202607.6,76289.5,140051.9,83202.2,345162.3,94145.4,177018.4,105397.2,49343.6,334487.9,162540.0,436038.4,77585.6,267135.0,-34039.9,305145.1,404499.9,391155.7,102706.0,-7593.1,304269.0,292934.4,49527.8,160836.6,329672.0,-2505.2,-26731.9,424689.8,27840.3,38871.6,117085.8,-138407.4,208552.3,325705.6,278066.9,238880.7,214701.4,135304.9,-39681.9,53913.8,118921.7,145369.0,189185.2,33274.1,62449.3,358856.1,165105.1,45252.9,334811.3,256229.5,-108915.1,226734.2,270500.8,204981.4,312565.7,104791.4,194117.0,49308.5,495424.1,340735.9,16601.7,351536.0,188952.1,121221.4,325006.3,419215.7,23214.5,98048.5,-74876.9,284579.7,-47910.2,219308.9,383660.2,226212.5,-357.1,191913.7
15:15:00,187230.5,50421.2,119522.4,228646.6,152655.8,276490.7,3541.1,200082.1,395514.4,112153.4,152019.6,-97158.5,365298.3,-89009.1,372285.2,348380.0,501619.3,427190.4,406879.1,94474.8,335889.2,274043.9,471188.3,-114532.1,227769.3,87603.2,122919.0,60260.7,329516.9,76076.7,166461.4,105795.4,52103.2,316273.4,180252.6,438817.9,71593.2,224501.2,-55910.1,257160.3,385538.1,373956.8,127374.4,-10274.8,256206.9,260598.8,37844.8,155985.5,357699.3,-14252.8,-47035.1,427874.1,24133.9,31587.5,82568.3,-140824.8,186656.0,317555.8,282199.6,218460.7,226787.5,149623.9,-61749.6,97936.2,162850.7,133225.8,160014.5,16596.3,57962.4,345350.8,149574.3,26911.1,306424.6,280061.5,-121909.8,231018.0,295105.6,184581.4,334589.8,111877.4,206795.4,51554.4,516204.4,345883.0,-24052.2,376202.5,172873.2,98122.6,280864.1,418862.0,24995.3,76826.2,-90462.0,279948.9,-45427.8,209847.3,366251.1,205861.3,-8171.4,155145.8
15:30:00,139768.8,43513.4,116445.4,232132.6,156629.1,254125.3,-27899.5,174373.9,366802.1,80327.4,140824.5,-106881.9,349300.6,-95254.9,346721.6,310674.2,444384.9,402888.9,350460.4,119451.7,306281.5,215743.0,437000.6,-90480.7,180119.7,53073.5,151748.5,33440.6,303309.0,64850.6,135627.8,120297.8,32060.8,301659.3,140185.6,386393.5,75449.7,215882.2,-50238.9,248324.1,371423.5,334893.2,77997.8,-10428.5,263911.9,234970.0,22543.1,140577.8,324612.2,-48077.0,-45735.7,419890.1,-6504.1,20971.2,83284.1,-108860.5,195080.6,296796.9,266504.9,220988.0,210770.6,111955.9,-53104.9,36038.8,123248.7,127646.9,160838.0,-3262.7,57251.8,322915.4,132605.4,42740.7,299615.3,227213.2,-123519.1,194757.7,261145.4,195526.1,289272.2,96158.5,161329.4,33661.1,462573.1,293071.8,12443.6,336744.7,195829.1,77352.9,276872.0,402079.7,44306.5,75601.6,-87594.4,247798.9,-57148.8,173356.8,337582.6,187739.2,2339.8,137273.4
15:45:00,101159.1,25254.0,66018.7,190921.3,137181.4,236249.6,-44812.9,89925.1,305258.7,20077.8,91586.9,-113351.0,320251.5,-91639.9,297268.4,269359.8,367313.3,322607.7,314697.6,87375.1,239019.8,181674.9,365746.1,-137338.7,119132.5,2277.0,109927.1,-4288.8,263051.0,22993.6,87867.7,84331.8,-27103.5,257156.6,94166.2,346072.8,29546.0,197038.9,-80693.4,254572.3,324949.7,286538.5,43430.0,-31331.0,229421.3,221225.2,-16802.7,109129.2,237003.2,-90246.8,-81105.1,338615.9,-36936.1,-7048.6,70998.2,-146980.6,165937.6,215072.4,207169.1,186015.2,135724.1,49492.7,-94758.8,-34656.1,36463.1,99076.1,122900.8,-34785.3,-727.3,287446.1,124062.9,13083.9,283960.4,165399.5,-149270.9,140590.9,200049.9,165829.7,231108.1,48101.6,117511.1,-49959.7,401994.4,253855.6,-4426.3,275047.7,145395.6,15099.7,257032.6,312000.0,-5420.7,33918.4,-88904.2,185608.4,-100885.1,137830.1,304924.1,174630.3,-30957.4,136940.8
16:00:00,124718.1,1651.0,40418.5,147163.8,98115.6,198637.0,-55659.3,108916.5,294233.1,14241.8,80281.2,-139632.9,278198.3,-123069.3,260137.7,250403.3,368502.6,317583.1,307393.5,38364.3,251576.1,197258.8,360135.3,-181143.5,138896.8,8138.7,66472.3,2009.5,236677.8,-6564.0,88418.8,29121.6,-25480.5,212472.9,103174.2,323534.8,-11213.1,158838.1,-108936.6,227380.8,305079.1,280867.3,46884.4,-58197.3,166191.8,189274.0,-15768.8,71144.9,235877.2,-87642.3,-108736.9,312977.2,-36097.0,-32789.9,36412.9,-190272.2,120484.9,239608.1,172877.5,132804.1,131756.3,69621.7,-121067.1,-11609.7,70076.2,59223.1,101078.7,-61880.5,-5949.0,239395.1,96126.0,-31484.0,235645.5,161175.4,-153212.4,147917.6,186773.0,117936.5,225417.4,14419.9,123173.2,-37530.2,380552.1,235032.8,-54332.6,271596.8,93209.8,34698.2,213768.4,294984.2,-51229.5,25584.0,-127414.3,204213.6,-118397.4,133321.9,290818.1,132916.9,-65412.9,100781.5
16:15:00,111141.6,-18568.5,87641.6,142297.9,95106.4,180807.8,-51264.4,137714.9,335165.3,45894.6,107427.7,-129243.1,246817.4,-129554.6,234395.8,243289.4,393823.2,359676.0,320154.8,46986.9,274034.8,183887.6,382396.1,-170037.6,151673.9,31942.0,75995.7,26800.2,230694.2,406.2,103022.9,35210.2,-4170.0,196213.8,111910.2,355037.4,-3987.4,129300.7,-107407.0,184030.1,279935.9,298560.4,55858.7,-43906.7,165462.6,159206.8,-14322.0,66926.3,309887.9,-54723.1,-104255.8,370324.2,-22485.2,-41378.7,17426.8,-175168.9,100696.1,265158.7,201968.2,125462.1,192168.7,84041.2,-99739.8,47136.6,108223.2,59987.9,111901.0,-65796.7,22158.2,227574.8,64251.5,-5486.3,200111.8,194611.8,-174170.2,178816.0,229031.8,97911.9,247103.5,23803.5,142190.1,5935.6,423794.0,241112.5,-49635.8,299731.7,98091.1,43922.7,193837.3,335626.0,-36564.0,20439.1,-155469.6,212698.8,-73661.9,140223.8,294589.7,118085.7,-62590.4,72436.6
16:30:00,140500.2,40112.3,149729.6,182595.0,160888.4,223683.2,8609.9,154703.3,345393.7,90241.6,175445.6,-76708.7,299563.8,-60020.6,273105.3,300970.8,391338.9,351484.1,319241.2,116295.5,282286.9,206188.3,379350.5,-99624.1,176938.0,66951.9,122654.9,89506.4,247395.1,30428.9,128667.7,81941.0,43664.9,220576.0,142115.1,367040.1,51979.5,184604.9,-30401.4,223023.1,318117.7,309045.3,78530.2,14871.5,228516.7,206802.9,26927.2,122348.9,298662.8,-15682.1,-36613.0,379004.1,45483.5,33721.3,80355.5,-106730.4,161994.3,268506.9,231616.8,178899.1,215597.0,115706.1,-48253.9,50637.3,114839.8,123842.5,126579.4,1710.2,61255.7,284627.1,121458.8,39057.6,264273.2,210322.4,-123640.5,203178.0,258781.0,170419.9,280805.0,70992.8,163003.7,26845.8,441984.0,262701.0,24562.2,314224.4,139050.0,61683.6,244872.0,343668.9,20806.3,63387.7,-79774.4,225191.9,-16523.5,172180.8,316132.4,177326.7,-4349.8,134113.2
16:45:00,177363.0,59597.8,119453.0,172596.2,181804.8,225165.8,56048.5,153075.4,315209.3,94906.4,153528.7,-52336.6,292942.2,-43128.5,258632.3,294227.1,356431.2,307342.1,313908.8,114345.2,295543.9,227394.3,344949.3,-74491.7,185205.1,75740.3,118265.2,85458.5,231628.6,59846.8,164872.6,100240.8,54015.5,216226.6,145106.2,331986.2,62998.4,184003.4,-14708.0,225442.8,306302.0,289432.9,117135.2,17443.7,233292.5,188133.6,53576.5,119112.3,261045.4,15292.4,16380.2,321935.2,67702.4,34256.7,104357.2,-84282.8,161662.9,252201.4,209450.3,166565.4,175130.8,118412.2,-43125.2,53757.7,116774.6,125296.4,130034.2,24054.7,71936.9,300504.4,138539.3,47135.6,269362.5,209789.9,-71261.8,184670.2,219726.2,180924.6,272019.9,104960.9,171343.7,53576.8,383703.6,249867.2,27915.7,299397.2,152160.2,85643.4,233410.0,296502.0,40093.8,69918.9,-68835.5,235060.2,-11401.4,195494.9,300023.4,197761.4,38156.0,161593.4
17:00:00,229550.7,122260.6,172291.2,199142.8,190177.4,247892.2,80464.6,204370.2,380463.9,158137.0,206238.4,-3441.0,299941.5,10817.5,273617.0,295067.4,416238.2,358927.1,358206.8,154626.7,320144.5,287844.6,408300.1,-28223.4,269157.3,141944.1,133084.5,119408.3,271892.9,103443.1,202482.3,114813.0,96038.2,236062.0,240028.0,365759.1,82511.8,206055.1,37631.0,267391.6,329723.4,310803.2,159586.4,66771.3,228757.5,228657.8,115233.5,129023.6,354398.9,66305.4,26837.8,390134.9,112141.1,68696.4,137591.6,-49209.3,193119.7,354162.9,249207.7,183554.4,245729.8,209084.8,10979.2,138140.1,179868.1,150083.4,152936.5,71828.9,136206.3,293350.8,169683.5,109387.4,269231.1,231233.5,-38741.6,266386.8,253361.9,191875.4,329659.5,122914.1,228281.4,105300.6,424631.1,278516.5,60102.1,358316.4,153889.2,154304.2,259567.7,339630.1,51875.7,125338.4,-11804.1,324404.3,24044.2,227646.9,342370.2,221304.7,51175.2,167513.2
17:15:00,177790.6,129090.1,150285.1,249876.1,154660.3,235567.2,91083.5,196241.4,330141.9,121642.3,177287.0,34943.7,302254.6,45062.0,321466.0,283613.5,391880.4,354608.0,315322.8,138644.5,300045.5,248293.4,373402.5,37444.5,201291.8,138996.6,189102.3,120985.7,304322.2,101412.8,177392.8,176426.7,120790.0,274379.1,189406.6,346484.1,140998.5,248863.6,79230.2,292038.4,314509.1,319954.3,145423.2,102893.6,230178.3,274090.5,99081.0,198291.3,286737.5,88659.7,45446.8,358138.4,86838.1,117762.5,143991.9,16349.8,205282.3,284614.2,254978.0,212047.2,236676.5,174333.2,85958.8,118506.3,185156.4,172648.6,205326.7,90561.7,114507.2,279705.1,194813.6,105685.0,269817.9,236688.7,-6394.1,225149.8,266548.9,197875.3,284939.5,123419.7,188994.4,112002.8,394987.3,262251.2,80734.9,311233.9,210001.1,134111.9,270844.6,351517.9,95728.0,147151.4,58390.5,263268.4,69880.3,197684.6,305605.7,199206.7,57787.2,201390.3
